18 Alcock Street Mount Wellington Auckland City,{"x": 19462307.338408716, "y": -4425547.450199603},{"OBJECTID": 14958, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
54 Boakes Road Mount Wellington Auckland City,{"x": 19462439.96560249, "y": -4425476.66039388},{"OBJECTID": 201099, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
55 Boakes Road Mount Wellington Auckland City,{"x": 19462434.690575328, "y": -4425579.650280493},{"OBJECTID": 201099, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
60 Boakes Road Mount Wellington Auckland City,{"x": 19462439.907903165, "y": -4425539.304249966},{"OBJECTID": 201099, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
64 Boakes Road Mount Wellington Auckland City,{"x": 19462459.529654507, "y": -4425612.770988633},{"OBJECTID": 122223, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
66 Boakes Road Mount Wellington Auckland City,{"x": 19462482.68126602, "y": -4425624.046999953},{"OBJECTID": 45994, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
74 Boakes Road Mount Wellington Auckland City,{"x": 19462559.82567314, "y": -4425661.486466497},{"OBJECTID": 42708, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
78 Boakes Road Mount Wellington Auckland City,{"x": 19462598.351223245, "y": -4425677.626792418},{"OBJECTID": 80125, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
4 Camp Road Mount Wellington Auckland City,{"x": 19463595.443037145, "y": -4429711.906466396},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
8 Camp Road Mount Wellington Auckland City,{"x": 19463613.19521975, "y": -4429707.595239785},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
9 Camp Road Mount Wellington Auckland City,{"x": 19463669.1496255, "y": -4429702.636490229},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
10 Camp Road Mount Wellington Auckland City,{"x": 19463621.992735695, "y": -4429704.25052214},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
12 Camp Road Mount Wellington Auckland City,{"x": 19463643.533057164, "y": -4429700.626113211},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
16 Camp Road Mount Wellington Auckland City,{"x": 19463664.68332681, "y": -4429695.748715875},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
18 Camp Road Mount Wellington Auckland City,{"x": 19463670.082755722, "y": -4429694.35925551},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
19 Camp Road Mount Wellington Auckland City,{"x": 19463771.393410813, "y": -4429679.940108391},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
20 Camp Road Mount Wellington Auckland City,{"x": 19463692.12401489, "y": -4429689.210064738},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
21 Camp Road Mount Wellington Auckland City,{"x": 19463792.43279458, "y": -4429676.327380669},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
30 Camp Road Mount Wellington Auckland City,{"x": 19463746.72622513, "y": -4429678.065442801},{"OBJECTID": 54009, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
6/99 Carbine Road Mount Wellington Auckland City,{"x": 19464046.757694617, "y": -4427986.313452438},{"OBJECTID": 210473, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
3 Cebalo Place Mount Wellington Auckland City,{"x": 19461988.53699497, "y": -4425456.398613107},{"OBJECTID": 20710, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
4 Cebalo Place Mount Wellington Auckland City,{"x": 19461973.233577784, "y": -4425477.08489483},{"OBJECTID": 20710, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
8 Cebalo Place Mount Wellington Auckland City,{"x": 19461936.496845003, "y": -4425510.231250696},{"OBJECTID": 20710, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
9 Cebalo Place Mount Wellington Auckland City,{"x": 19461936.38175152, "y": -4425510.372547933},{"OBJECTID": 20710, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
10 Cebalo Place Mount Wellington Auckland City,{"x": 19461936.8249899, "y": -4425510.0865593655},{"OBJECTID": 20710, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
11 Cebalo Place Mount Wellington Auckland City,{"x": 19461936.776316103, "y": -4425509.815251621},{"OBJECTID": 20710, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
12 Cebalo Place Mount Wellington Auckland City,{"x": 19461940.522436332, "y": -4425517.0204856815},{"OBJECTID": 278195, "NAME": "", "ZONE": 18, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
14 Cebalo Place Mount Wellington Auckland City,{"x": 19461940.12967039, "y": -4425516.047571312},{"OBJECTID": 278195, "NAME": "", "ZONE": 18, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
15 Cebalo Place Mount Wellington Auckland City,{"x": 19461940.145922814, "y": -4425517.161783007},{"OBJECTID": 278195, "NAME": "", "ZONE": 18, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
16 Cebalo Place Mount Wellington Auckland City,{"x": 19461940.309690095, "y": -4425517.0204856815},{"OBJECTID": 278195, "NAME": "", "ZONE": 18, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
22 Cebalo Place Mount Wellington Auckland City,{"x": 19461996.897950135, "y": -4425427.605954809},{"OBJECTID": 20710, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
15 Charlotte Street Mount Wellington Auckland,{"x": 19453830.192402527, "y": -4420451.1475962},{"OBJECTID": 55312, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
7 Clare Place Mount Wellington Auckland City,{"x": 19462923.97990589, "y": -4424823.9100574795},{"OBJECTID": 15809, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
13 Clare Place Mount Wellington Auckland City,{"x": 19462916.663805123, "y": -4424818.945543173},{"OBJECTID": 15809, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
18 Commissariat Road Mount Wellington Auckland City,{"x": 19462010.661475554, "y": -4426518.031433545},{"OBJECTID": 226410, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
20 Commissariat Road Mount Wellington Auckland City,{"x": 19461992.018303413, "y": -4426528.055408447},{"OBJECTID": 226410, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
26 Commissariat Road Mount Wellington Auckland City,{"x": 19461927.505815927, "y": -4426558.127389924},{"OBJECTID": 226410, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
28 Commissariat Road Mount Wellington Auckland City,{"x": 19461908.470183004, "y": -4426567.045737424},{"OBJECTID": 226410, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
32 Commissariat Road Mount Wellington Auckland City,{"x": 19461884.898118623, "y": -4426578.3227619},{"OBJECTID": 226410, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
34 Commissariat Road Mount Wellington Auckland City,{"x": 19461865.970962618, "y": -4426585.84078487},{"OBJECTID": 226410, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
43 Commissariat Road Mount Wellington Auckland City,{"x": 19461761.771467507, "y": -4426683.313192186},{"OBJECTID": 55249, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
45 Commissariat Road Mount Wellington Auckland City,{"x": 19461752.70622012, "y": -4426704.761820446},{"OBJECTID": 55249, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
61 Commissariat Road Mount Wellington Auckland City,{"x": 19461715.258334417, "y": -4426824.522675948},{"OBJECTID": 55249, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
67 Commissariat Road Mount Wellington Auckland City,{"x": 19461711.14235583, "y": -4426895.9457648},{"OBJECTID": 55249, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
73 Commissariat Road Mount Wellington Auckland City,{"x": 19461707.63579187, "y": -4426963.610186812},{"OBJECTID": 55249, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
74 Commissariat Road Mount Wellington Auckland City,{"x": 19461718.281173445, "y": -4427060.814561452},{"OBJECTID": 195439, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
17 Coppins Road Mount Wellington Auckland City,{"x": 19464257.34951952, "y": -4429754.38101353},{"OBJECTID": 87135, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
18 Coppins Road Mount Wellington Auckland City,{"x": 19464252.95888776, "y": -4429741.284074307},{"OBJECTID": 87135, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
19 Coppins Road Mount Wellington Auckland City,{"x": 19464245.646034244, "y": -4429725.616161737},{"OBJECTID": 87135, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
20 Coppins Road Mount Wellington Auckland City,{"x": 19464237.51734743, "y": -4429716.68062683},{"OBJECTID": 87135, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
23 Coppins Road Mount Wellington Auckland City,{"x": 19464203.619248807, "y": -4429700.455386986},{"OBJECTID": 87135, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
24 Coppins Road Mount Wellington Auckland City,{"x": 19464187.603268687, "y": -4429701.867812259},{"OBJECTID": 87135, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
26 Coppins Road Mount Wellington Auckland City,{"x": 19464153.472474486, "y": -4429707.998966878},{"OBJECTID": 87135, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
2 Cotswold Lane Mount Wellington Auckland City,{"x": 19461310.917505316, "y": -4426716.305963135},{"OBJECTID": 60187, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
3 Cotswold Lane Mount Wellington Auckland City,{"x": 19461328.506309267, "y": -4426707.658828629},{"OBJECTID": 60187, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
4 Cotswold Lane Mount Wellington Auckland City,{"x": 19461350.279326312, "y": -4426701.15304142},{"OBJECTID": 60187, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
5 Cotswold Lane Mount Wellington Auckland City,{"x": 19461370.316834655, "y": -4426698.7826750185},{"OBJECTID": 60187, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
6 Cotswold Lane Mount Wellington Auckland City,{"x": 19461382.837296676, "y": -4426696.400639513},{"OBJECTID": 60187, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
9 Cotswold Lane Mount Wellington Auckland City,{"x": 19461450.461600434, "y": -4426695.058631787},{"OBJECTID": 60187, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
10 Cotswold Lane Mount Wellington Auckland City,{"x": 19461477.49300359, "y": -4426686.48589888},{"OBJECTID": 60187, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
13 Cotswold Lane Mount Wellington Auckland City,{"x": 19461487.634078138, "y": -4426680.356488819},{"OBJECTID": 60187, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
21 Cotswold Lane Mount Wellington Auckland City,{"x": 19461472.23919127, "y": -4426696.8583863815},{"OBJECTID": 60187, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
337 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19461765.721475378, "y": -4424770.347057688},{"OBJECTID": 47983, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
373 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19462297.042775504, "y": -4424731.987952984},{"OBJECTID": 118938, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
381 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19462381.701248255, "y": -4424725.859670673},{"OBJECTID": 118938, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
387 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19462456.48441859, "y": -4424719.02118289},{"OBJECTID": 118938, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
387A Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19462460.942080367, "y": -4424719.295101115},{"OBJECTID": 118938, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
389A Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19462495.648518845, "y": -4424709.087888869},{"OBJECTID": 118938, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
391 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19462527.207594484, "y": -4424699.348584853},{"OBJECTID": 118938, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
405B Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19462760.114432413, "y": -4424653.757514957},{"OBJECTID": 54339, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
411 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19462797.92449992, "y": -4424650.692843756},{"OBJECTID": 54339, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
417 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19462825.977011602, "y": -4424649.587378082},{"OBJECTID": 54339, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
445 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19463203.323127568, "y": -4424693.7948852},{"OBJECTID": 296562, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
447 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19463221.356885076, "y": -4424698.941654296},{"OBJECTID": 111604, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
449 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19463241.484208956, "y": -4424703.817138723},{"OBJECTID": 111604, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
451 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19463257.841361567, "y": -4424708.6809579395},{"OBJECTID": 111604, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
453 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19463276.994802114, "y": -4424713.827734246},{"OBJECTID": 119098, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
455 Ellerslie-Panmure Highway Mount Wellington Auckland City,{"x": 19463297.032310456, "y": -4424721.344437675},{"OBJECTID": 119098, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
5 Faber Avenue Mount Wellington Auckland City,{"x": 19461816.77947129, "y": -4424968.501725121},{"OBJECTID": 202253, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
14 Faber Avenue Mount Wellington Auckland City,{"x": 19461866.491705164, "y": -4424990.060861397},{"OBJECTID": 202253, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
3 Ferndale Road Mount Wellington Auckland City,{"x": 19462041.11272988, "y": -4424812.387016987},{"OBJECTID": 345985, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
8 Ferndale Road Mount Wellington Auckland City,{"x": 19462036.897360932, "y": -4424835.196822726},{"OBJECTID": 345985, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
24 Ferndale Road Mount Wellington Auckland City,{"x": 19461960.25358636, "y": -4424975.799705011},{"OBJECTID": 81843, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
31 Ferndale Road Mount Wellington Auckland City,{"x": 19461889.03800375, "y": -4425090.935804596},{"OBJECTID": 91134, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
37 Ferndale Road Mount Wellington Auckland City,{"x": 19461861.100585565, "y": -4425141.753252625},{"OBJECTID": 91134, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
39 Ferndale Road Mount Wellington Auckland City,{"x": 19461859.708963487, "y": -4425143.566376077},{"OBJECTID": 91134, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
51 Ferndale Road Mount Wellington Auckland City,{"x": 19461818.520880334, "y": -4425219.847858624},{"OBJECTID": 91134, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
59 Ferndale Road Mount Wellington Auckland City,{"x": 19461792.973057196, "y": -4425264.802988531},{"OBJECTID": 91134, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
86 Ferndale Road Mount Wellington Auckland City,{"x": 19461702.823258635, "y": -4425587.743715041},{"OBJECTID": 213052, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
11 Fitzgerald Road Mount Wellington Auckland City,{"x": 19462302.28586955, "y": -4425878.955635176},{"OBJECTID": 32838, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
13A Fitzgerald Road Mount Wellington Auckland City,{"x": 19462296.422376037, "y": -4425873.557836431},{"OBJECTID": 32838, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
20 Fitzgerald Road Mount Wellington Auckland City,{"x": 19462258.94890723, "y": -4425949.345509881},{"OBJECTID": 32838, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
22 Fitzgerald Road Mount Wellington Auckland City,{"x": 19462254.197869863, "y": -4425975.315722632},{"OBJECTID": 32838, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
5 Gunson Road Mount Wellington Auckland City,{"x": 19461964.012384165, "y": -4426372.8557623215},{"OBJECTID": 32863, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
10 Gunson Road Mount Wellington Auckland City,{"x": 19461928.881551784, "y": -4426381.471753828},{"OBJECTID": 32863, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
14 Gunson Road Mount Wellington Auckland City,{"x": 19461872.30021347, "y": -4426375.125246243},{"OBJECTID": 32863, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
15 Gunson Road Mount Wellington Auckland City,{"x": 19461864.822898887, "y": -4426354.6166970525},{"OBJECTID": 32863, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
1 Hamlin Road Mount Wellington Auckland City,{"x": 19462848.67319542, "y": -4426824.215200536},{"OBJECTID": 58782, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
7 Hamlin Road Mount Wellington Auckland City,{"x": 19462807.4878264, "y": -4426828.251283867},{"OBJECTID": 58782, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
9 Hamlin Road Mount Wellington Auckland City,{"x": 19462786.448442634, "y": -4426829.368646088},{"OBJECTID": 58782, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
14 Hamlin Road Mount Wellington Auckland City,{"x": 19462697.395846743, "y": -4426838.536348244},{"OBJECTID": 58782, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
42 Hamlin Road Mount Wellington Auckland City,{"x": 19462500.946880817, "y": -4426664.695571038},{"OBJECTID": 55427, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
60 Hamlin Road Mount Wellington Auckland City,{"x": 19462397.30565654, "y": -4426572.114664244},{"OBJECTID": 55427, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
34 Harwood Road Mount Wellington Auckland City,{"x": 19462063.624525726, "y": -4425230.13159459},{"OBJECTID": 303058, "NAME": "", "ZONE": 18, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
2 Higgs Road Mount Wellington Auckland City,{"x": 19462633.39660835, "y": -4425449.931533222},{"OBJECTID": 201013, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
11 Higgs Road Mount Wellington Auckland City,{"x": 19462678.66978079, "y": -4425379.257553021},{"OBJECTID": 201013, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
21 Higgs Road Mount Wellington Auckland City,{"x": 19462745.5650861, "y": -4425292.11471154},{"OBJECTID": 201013, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
24 Higgs Road Mount Wellington Auckland City,{"x": 19462725.278424233, "y": -4425301.496165608},{"OBJECTID": 201013, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
27 Higgs Road Mount Wellington Auckland City,{"x": 19462769.33830156, "y": -4425240.653143478},{"OBJECTID": 201013, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
28 Higgs Road Mount Wellington Auckland City,{"x": 19462742.261937693, "y": -4425284.374862392},{"OBJECTID": 201013, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
30 Higgs Road Mount Wellington Auckland City,{"x": 19462758.61421135, "y": -4425251.750879323},{"OBJECTID": 201013, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
4 Hillside Road Mount Wellington Auckland City,{"x": 19463548.59050776, "y": -4429512.341922462},{"OBJECTID": 18441, "NAME": null, "ZONE": 27, "VALIDATIONSTATE": 3, "VERSIONSTATUS": 4}
